title_word_count,text_richness,title_to_abstract_ratio,abstract_word_count,concept_count,keyword_count,recency_score,text_length_category,abstract_keyword_overlap,oa_category
9,0.1457,0.0477,199,15,14,0,3,1,fully_open
7,0.3548,0.058,124,25,19,0,2,1,partially_open
10,0.0858,0.0472,233,11,9,0,3,1,fully_open
12,0.1257,0.0925,191,12,12,0,2,1,partially_open
11,0.1759,0.0625,199,18,17,0,2,1,partially_open
16,0.1381,0.1021,181,14,11,0,2,1,partially_open
12,0.1712,0.0645,222,21,17,0.6667,3,1,fully_open
18,0.175,0.0948,240,23,19,0.6667,3,1,partially_open
8,0.0398,0.0347,201,4,4,0.6667,3,0,fully_open
11,0.0823,0.0601,231,11,8,0.3333,3,1,closed
8,0.1613,0.042,248,23,17,0.3333,3,1,fully_open
9,0.12,0.055,200,13,11,0,2,1,partially_open
17,0.1361,0.0955,191,14,12,0,2,1,partially_open
9,0.1667,0.0993,120,11,9,0,2,0,fully_open
13,0.108,0.0576,250,14,13,0,3,1,closed
17,0.0514,0.0463,428,12,10,0,3,1,fully_open
19,0.117,0.0747,282,18,15,0,3,1,partially_open
10,0.1489,0.0571,188,14,14,0.6667,2,1,fully_open
11,0.2688,0.0766,160,27,16,0.3333,2,1,closed
5,0.1658,0.0344,193,20,12,0.3333,2,1,fully_open
7,0.2321,0.0637,112,13,13,0.3333,2,1,closed
5,0.2358,0.058,123,15,14,0,2,1,partially_open
8,0.09,0.0444,211,10,9,0,2,1,fully_open
8,0.26,0.0691,150,21,18,0,2,1,fully_open
13,0.1121,0.0752,214,14,10,0,2,1,closed
12,0.0963,0.057,218,11,10,0,3,1,closed
7,0.1709,0.0781,117,10,10,0,2,1,partially_open
7,0.1475,0.0617,122,9,9,0,2,1,fully_open
14,0.0991,0.0651,222,13,9,0.6667,3,1,fully_open
8,0.1374,0.0479,182,13,12,0.6667,2,1,closed
10,0.3308,0.0736,130,23,20,0.3333,2,1,fully_open
9,0.2467,0.0496,150,20,17,0,2,1,partially_open
9,0.1437,0.0617,174,14,11,0,2,1,fully_open
14,0.0652,0.0511,276,11,7,0,3,1,fully_open
5,0.094,0.032,234,11,11,0,3,1,closed
10,0.1926,0.0828,135,15,11,0,2,1,closed
5,0.1231,0.0313,195,13,11,0.6667,2,1,partially_open
18,0.1326,0.1004,181,15,9,0.6667,2,1,partially_open
10,0.1024,0.0441,254,16,10,0.6667,3,1,partially_open
17,0.0661,0.0722,242,8,8,0.3333,3,0,fully_open
7,0.1882,0.0508,170,17,15,0.3333,2,1,fully_open
12,0.0974,0.0367,308,17,13,0.3333,3,1,fully_open
11,0.1271,0.0514,236,17,13,0.3333,3,1,partially_open
10,0.2857,0.0877,126,20,16,0.3333,2,1,closed
8,0.1064,0.0649,141,9,6,0,2,1,closed
5,0.0779,0.0259,231,10,8,0,3,0,partially_open
9,0.1711,0.0651,152,15,11,0,2,0,fully_open
9,0.0598,0.0483,251,9,6,0,3,1,partially_open
5,0.2021,0.0307,188,20,18,0,2,1,partially_open
9,0.3084,0.0858,107,17,16,0,2,1,partially_open
14,0.0925,0.0889,173,8,8,0,2,1,fully_open
10,0.1812,0.0958,138,13,12,0.3333,2,0,partially_open
15,0.2229,0.0993,166,21,16,0.3333,2,1,fully_open
11,0.1859,0.0637,199,21,16,0,2,1,fully_open
13,0.2761,0.1022,134,21,16,0,2,1,closed
10,0.1225,0.0592,204,14,11,0,2,1,closed
8,0.25,0.1218,84,12,9,0,2,1,partially_open
14,0.0714,0.0893,196,7,7,0.3333,2,1,fully_open
7,0.13,0.0427,200,14,12,0.3333,2,0,partially_open
13,0.1486,0.0506,249,23,14,0.3333,3,1,fully_open
10,0.1389,0.0715,180,13,12,0,2,1,partially_open
15,0.1693,0.0838,189,19,13,0,2,0,partially_open
9,0.177,0.0482,209,21,16,0,2,1,fully_open
13,0.1385,0.0898,195,15,12,0,2,1,closed
14,0.175,0.0928,200,20,15,0,2,1,partially_open
8,0.1403,0.0489,221,19,12,0,3,1,partially_open
7,0.1212,0.0349,198,14,10,0,2,0,partially_open
13,3.6667,1.2289,12,25,19,0,1,1,closed
11,0.0909,0.0763,176,8,8,0.6667,2,0,closed
8,0.125,0.0292,224,16,12,0.3333,3,1,fully_open
8,0.3367,0.0856,98,18,15,0,2,1,fully_open
16,0.1255,0.0783,239,15,15,0,3,1,fully_open
6,0.245,0.0471,151,21,16,0,2,1,partially_open
7,0.1831,0.0617,142,15,11,0,2,1,fully_open
10,0.2105,0.0977,114,14,10,0,2,1,partially_open
13,0.1791,0.1064,134,13,11,0,2,1,closed
8,0.0866,0.049,231,11,9,0,3,1,closed
6,0.1137,0.0292,255,18,11,0,3,0,partially_open
16,0.0361,0.0588,332,6,6,0.6667,3,1,fully_open
15,0.0732,0.0592,246,13,5,0.3333,3,0,partially_open
9,0.127,0.0537,189,12,12,0.3333,3,0,fully_open
12,0.0575,0.0312,365,11,10,0.3333,3,1,closed
14,0.1195,0.0706,226,15,12,0.3333,3,1,closed
14,0.0426,0.0826,188,4,4,0,2,0,fully_open
12,0.2733,0.0731,150,24,17,0,2,1,closed
15,0.1436,0.1019,181,14,12,0,2,1,partially_open
13,0.1746,0.1171,126,13,9,0,2,1,fully_open
16,0.1596,0.0793,188,16,14,0,2,1,partially_open
9,0.123,0.0765,122,9,6,0.3333,2,1,partially_open
13,0.2211,0.0732,199,25,19,0.3333,2,1,partially_open
15,0.0782,0.0495,358,16,12,0.3333,3,1,partially_open
13,0.2094,0.0805,191,23,17,0,2,1,closed
9,0.0628,0.0589,191,6,6,0,2,1,partially_open
7,0.0303,0.0433,198,3,3,0,2,1,fully_open
12,0.1914,0.0564,209,23,17,0,3,1,fully_open
8,0.427,0.0862,89,22,16,0.6667,2,1,partially_open
18,0.1022,0.0593,313,18,14,0.3333,3,1,fully_open
10,0.1184,0.0754,152,9,9,0,2,1,partially_open
12,0.3565,0.1268,115,24,17,0,2,1,closed
12,0.2171,0.091,129,17,11,0.3333,2,1,fully_open
16,0.1128,0.0728,257,18,11,0.3333,3,1,fully_open
15,0.0509,0.038,334,9,8,0.3333,3,1,closed
13,0.1608,0.0726,199,17,15,0,2,1,partially_open
12,0.3191,0.1244,94,15,15,0,2,1,fully_open
9,0.1165,0.048,249,16,13,0,3,1,partially_open
15,0.0862,0.0753,232,10,10,0,3,1,fully_open
12,0.2185,0.0774,151,18,15,0,2,0,fully_open
16,0.0808,0.0554,297,13,11,0,3,1,partially_open
17,0.0773,0.06,362,14,14,0,3,1,fully_open
12,0.1323,0.0608,189,15,10,0.6667,2,0,partially_open
16,0.22,0.1165,150,20,13,0.3333,2,0,closed
4,0.2815,0.0262,135,20,18,0.3333,2,0,partially_open
7,0.169,0.0373,213,19,17,0.3333,3,1,partially_open
16,0.0875,0.0485,377,20,13,0,3,1,fully_open
5,0.2661,0.0366,124,17,16,0,2,1,fully_open
14,0.1156,0.0624,225,14,12,0,3,1,closed
18,0.0984,0.0564,315,19,12,0,3,1,fully_open
12,0.1883,0.0919,154,16,13,0,2,0,partially_open
13,0.094,0.0728,234,12,10,0.6667,3,1,fully_open
4,0.1279,0.0172,258,19,14,0.3333,3,1,closed
9,0.0938,0.0464,224,11,10,0.3333,3,1,closed
8,0.2524,0.0438,206,30,22,0.3333,2,1,partially_open
7,0.1516,0.0393,244,20,17,0.3333,3,0,closed
8,0.2184,0.0491,174,22,16,0,2,1,partially_open
12,0.287,0.1184,108,17,14,0,2,1,partially_open
13,0.096,0.0736,198,11,8,0,2,1,closed
5,0.1446,0.0365,166,13,11,0,2,1,partially_open
18,0.2027,0.1289,148,16,14,0,2,0,partially_open
9,0.1609,0.0627,174,15,13,0,2,1,partially_open
11,0.0798,0.0556,213,9,8,0,2,1,fully_open
9,0.0975,0.0381,236,13,10,0,3,1,fully_open
8,0.1349,0.0606,126,9,8,0.6667,2,0,closed
11,0.2797,0.0879,118,19,14,0.3333,2,0,closed
14,0.1111,0.0994,162,9,9,0.3333,2,1,fully_open
22,0.2074,0.106,217,27,18,0,2,1,fully_open
11,0.1649,0.0551,194,17,15,0,2,1,closed
11,0.115,0.0433,287,18,15,0,3,1,fully_open
13,0.1287,0.091,202,15,11,0,2,1,fully_open
6,0.0836,0.0216,299,16,9,0,3,0,closed
11,0.1296,0.0509,216,17,11,0.6667,3,1,partially_open
5,0.3265,0.1371,49,9,7,0.6667,1,1,closed
15,0.1301,0.1203,123,8,8,0.6667,2,1,fully_open
9,0.2667,0.0606,135,21,15,0.6667,2,1,fully_open
10,0.1179,0.0427,229,15,12,0.3333,3,1,fully_open
12,0.2105,0.0849,152,16,16,0.3333,2,1,partially_open
7,0.2363,0.0478,182,25,18,0,2,1,partially_open
9,0.1484,0.0775,155,13,10,0,2,1,fully_open
9,0.1417,0.0942,127,10,8,0,2,1,fully_open
9,0.1461,0.0547,178,14,12,0,2,1,fully_open
11,0.2959,0.1345,98,15,14,0,2,0,fully_open
15,0.0672,0.0318,387,14,12,0,3,1,fully_open
10,0.121,0.0402,248,17,13,0,3,0,closed
13,0.1324,0.0752,204,14,13,0,2,1,fully_open
14,0.0648,0.05,324,11,10,1,3,1,partially_open
12,0.1395,0.0732,172,12,12,0.6667,2,1,fully_open
14,0.039,0.0484,333,7,6,0.6667,3,1,partially_open
6,0.1806,0.0425,155,16,12,0.3333,2,0,closed
12,0.1529,0.0791,170,14,12,0.3333,2,1,fully_open
9,0.1165,0.1003,103,6,6,0.3333,2,1,closed
16,0.3176,0.1211,170,34,20,0.3333,2,1,partially_open
11,0.2483,0.073,145,20,16,0.3333,2,0,partially_open
5,0.3173,0.0573,104,19,14,0.3333,2,1,closed
11,0.2566,0.1163,113,16,13,0.3333,2,1,fully_open
11,0.0845,0.0431,296,14,11,0.3333,3,0,partially_open
14,0.1149,0.056,296,22,12,0.3333,3,0,closed
16,0.0676,0.0437,340,13,10,0.3333,3,0,fully_open
27,0.1357,0.1351,258,20,15,0,3,1,fully_open
9,0.132,0.0404,303,22,18,0,3,0,fully_open
8,0.1652,0.0373,224,22,15,0,3,0,fully_open
9,0.1256,0.0513,207,14,12,0.6667,3,1,fully_open
8,0.1026,0.0517,156,9,7,0.6667,2,0,fully_open
12,0.2262,0.0589,221,28,22,0.3333,3,1,fully_open
9,0.15,0.0527,180,14,13,0.3333,2,1,partially_open
14,0.1823,0.0971,203,19,18,0.3333,3,1,fully_open
9,0.1739,0.08,138,14,10,0.3333,2,1,closed
18,0.1638,0.101,177,17,12,0,2,1,fully_open
17,0.1838,0.1042,185,25,9,0,2,1,closed
10,0.0654,0.0464,306,11,9,0,3,1,closed
8,0.1069,0.072,131,8,6,0,2,1,closed
8,0.0732,0.0532,164,6,6,0.6667,2,0,closed
26,0.0596,0.0691,319,11,8,0.6667,3,1,fully_open
11,0.0488,0.0721,164,4,4,0.6667,2,1,fully_open
8,0.3226,0.0716,124,23,17,0.3333,2,1,partially_open
13,0.2763,0.0707,152,22,20,0.3333,2,1,closed
7,0.0645,0.0531,155,5,5,0.3333,2,1,fully_open
12,0.1372,0.0536,226,16,15,0.3333,3,1,fully_open
13,0.0738,0.055,420,16,15,0,3,1,fully_open
11,0.128,0.0458,250,18,14,0,3,0,fully_open
6,0.1281,0.0375,203,14,12,0.6667,2,1,partially_open
15,0.1176,0.0875,187,12,10,0.6667,2,1,fully_open
9,0.3538,0.084,130,25,21,0.6667,2,1,closed
14,0.0766,0.0666,209,8,8,0.6667,3,0,fully_open
17,0.0938,0.058,288,15,12,0.3333,3,1,fully_open
13,0.1916,0.0705,167,17,15,0.3333,2,1,fully_open
15,0.1216,0.0605,255,16,15,0,3,1,partially_open
8,0.2571,0.0901,105,14,13,0.6667,2,1,partially_open
11,0.105,0.0792,181,10,9,0.6667,2,1,fully_open
6,0.2,0.066,100,11,9,0.3333,2,1,partially_open
13,0.2129,0.0831,155,17,16,0.3333,2,1,fully_open
10,0.1512,0.0482,205,17,14,0.3333,2,1,fully_open
11,0.0659,0.036,349,12,11,0.3333,3,1,partially_open
8,0.1486,0.037,222,19,14,0,3,1,fully_open
15,0.1129,0.0596,248,16,12,0,3,0,closed
15,0.1585,0.0884,164,14,12,0,2,1,partially_open
5,0.1519,0.0481,158,13,11,0,2,1,partially_open
14,0.1262,0.0682,214,16,11,0,2,1,fully_open
8,0.041,0.0395,195,4,4,0.6667,3,0,partially_open
6,0.1014,0.0346,217,14,8,0,3,1,partially_open
9,0.1342,0.0733,149,13,7,0,2,1,fully_open
15,0.1157,0.0742,216,13,12,0,2,1,fully_open
12,0.1779,0.0659,208,21,16,0,2,1,fully_open
16,0.152,0.0972,204,17,14,0,3,1,partially_open
12,0.1445,0.0863,173,13,12,0,2,1,closed
8,0.2169,0.0519,189,23,18,0,2,0,partially_open
9,0.125,0.0512,200,14,11,0,2,1,closed
14,0.1553,0.1132,161,13,12,0.6667,2,1,fully_open
8,0.1117,0.0366,179,11,9,0.3333,2,1,partially_open
12,0.0857,0.0537,245,11,10,0.3333,3,0,closed
8,0.2011,0.0472,174,21,14,0.3333,2,0,partially_open
12,0.0438,0.0335,388,10,7,0.3333,3,1,partially_open
12,0.148,0.0756,196,16,13,0,2,1,fully_open
8,0.2991,0.0733,117,19,16,0,2,1,fully_open
12,0.0769,0.053,260,11,9,0,3,1,fully_open
12,0.1392,0.0563,237,19,14,0,3,0,closed
6,0.1346,0.0494,156,11,10,0,2,0,closed
13,0.0435,0.0703,230,5,5,0.6667,2,1,fully_open
15,0.1357,0.0796,199,15,12,0.6667,2,1,partially_open
10,0.1264,0.0495,174,12,10,0.3333,2,1,closed
12,0.157,0.0667,172,15,12,0.3333,2,1,fully_open
12,0.1714,0.1012,140,13,11,0.3333,2,1,fully_open
7,0.0738,0.0289,271,11,9,0.3333,3,1,fully_open
15,0.0619,0.0575,307,10,9,0.3333,3,1,partially_open
17,0.2549,0.1776,102,13,13,0.3333,2,1,partially_open
11,0.2558,0.0719,129,17,16,0,2,1,fully_open
6,0.0567,0.0313,194,6,5,0,2,1,partially_open
7,0.1976,0.0277,248,26,23,0,3,1,fully_open
9,0.1667,0.0629,186,17,14,0,2,1,fully_open
11,2.4545,1.0808,11,14,13,0,1,1,closed
7,0.2377,0.083,122,15,14,0,2,1,closed
16,0.1449,0.0735,214,17,14,0,3,1,fully_open
12,0.0868,0.0422,288,13,12,0,3,1,partially_open
10,0.1111,0.0439,234,15,11,0.6667,3,1,fully_open
8,0.1927,0.0402,218,23,19,0.3333,3,0,fully_open
12,0.2211,0.0754,199,25,19,0.3333,2,1,partially_open
16,0.2421,0.1806,95,12,11,0.3333,2,1,fully_open
3,0.0024,0.003,1659,2,2,0.3333,3,1,partially_open
4,0.0536,0.0141,317,9,8,0.3333,3,0,closed
13,0.1213,0.0706,239,16,13,0.3333,3,1,closed
10,0.0945,0.0359,254,13,11,0,3,0,fully_open
11,0.1348,0.0768,178,13,11,0,2,1,partially_open
12,0.185,0.0707,173,17,15,0,2,1,partially_open
16,0.21,0.0722,200,25,17,0,2,1,partially_open
17,0.1364,0.0816,198,16,11,0,2,1,fully_open
17,0.5161,0.5042,31,9,7,0.6667,1,0,closed
9,0.1314,0.0573,175,13,10,0.3333,2,1,partially_open
8,0.223,0.0494,148,18,15,0.3333,2,1,fully_open
14,0.1302,0.0725,169,11,11,0.3333,2,1,closed
6,0.151,0.0322,192,16,13,0,2,0,closed
11,0.2624,0.0795,141,22,15,0,2,1,closed
11,0.1351,0.0596,222,16,14,0,3,0,closed
6,0.1329,0.0424,173,14,9,0,2,1,partially_open
12,0.1608,0.064,199,17,15,0,2,1,fully_open
10,0.3553,0.1188,76,14,13,0,1,0,closed
14,0.7111,0.3939,45,18,14,0,1,0,partially_open
10,0.076,0.0563,171,8,5,1,2,0,closed
5,0.175,0.0314,240,24,18,1,3,1,partially_open
12,0.0942,0.0778,191,9,9,0.6667,2,1,fully_open
13,0.0382,0.059,262,5,5,0.3333,3,1,partially_open
8,0.2591,0.0465,193,30,20,0.3333,2,1,closed
11,0.038,0.0656,158,3,3,0.3333,2,0,closed
9,0.1818,0.0691,154,16,12,0,2,1,fully_open
16,0.0628,0.0306,653,24,17,0,3,1,closed
5,0.132,0.0348,197,16,10,0,2,1,partially_open
5,0.0576,0.0339,191,6,5,0,2,0,closed
9,0.1579,0.0519,190,17,13,0,2,1,partially_open
7,0.1329,0.0456,173,12,11,0,2,0,fully_open
7,0.2,0.0514,170,18,16,0,2,1,closed
15,0.1948,0.1146,154,19,11,0.3333,2,1,closed
14,0.0509,0.0349,373,12,7,0.3333,3,1,partially_open
11,0.0964,0.0522,197,10,9,0.3333,3,1,fully_open
11,0.1307,0.0548,153,11,9,0.3333,2,0,partially_open
6,0.1818,0.0513,143,14,12,0.3333,2,1,fully_open
10,0.1557,0.0512,244,23,15,0,3,0,partially_open
23,0.3221,0.1652,149,26,22,0,2,1,closed
14,0.1222,0.0661,221,14,13,0,3,1,closed
12,0.7083,0.5872,24,10,7,0,1,0,partially_open
9,0.1067,0.0561,150,8,8,0,2,1,partially_open
7,0.0833,0.0355,216,9,9,0.6667,3,0,fully_open
13,0.0537,0.0798,205,6,5,0.6667,3,1,fully_open
3,0.15310000000000001,0.0389,98,8,7,0.3333,2,0,closed
13,0.1304,0.0728,161,13,8,0.3333,2,1,fully_open
7,0.1417,0.0389,254,27,9,0,3,1,closed
10,0.1693,0.0619,189,20,12,0,2,1,partially_open
10,0.1781,0.0686,219,23,16,0,3,1,partially_open
9,0.0993,0.0293,302,18,12,0,3,1,partially_open
9,0.0597,0.0419,268,8,8,0,3,1,closed
14,0.264,0.0969,125,18,15,0,2,1,closed
6,0.108,0.0365,213,12,11,0,3,1,fully_open
11,0.7879,0.3705,33,14,12,0,1,1,closed
9,0.123,0.0423,244,16,14,0,3,1,fully_open
9,0.1042,0.0354,288,18,12,0,3,1,fully_open
12,0.1553,0.0575,219,19,15,0,3,1,fully_open
12,0.0884,0.0429,294,15,11,0,3,1,closed
10,0.1852,0.07,162,16,14,0.3333,2,1,partially_open
12,0.1167,0.0806,180,11,10,0.3333,2,1,fully_open
9,0.1145,0.0437,262,16,14,0.3333,3,1,partially_open
6,0.2079,0.0397,178,23,14,0,2,1,partially_open
14,0.0557,0.0293,485,14,13,0,3,1,closed
11,0.1768,0.0605,181,20,12,0,2,1,fully_open
10,0.1371,0.0411,248,20,14,0.6667,3,0,fully_open
11,0.12,0.0607,200,14,10,0.6667,3,1,fully_open
13,0.1068,0.0767,206,12,10,0.3333,2,1,fully_open
11,0.1517,0.0537,211,18,14,0.3333,2,1,fully_open
11,0.1788,0.069,179,19,13,0.3333,2,1,fully_open
18,1.4444,1.0789,18,14,12,0.3333,1,1,closed
9,0.1802,0.0421,172,18,13,0,2,1,partially_open
16,0.059,0.0327,542,17,15,0,3,1,fully_open
13,0.1917,0.0941,120,12,11,0,2,0,fully_open
12,0.1388,0.0397,281,23,16,0,3,0,closed
14,0.1237,0.0717,186,12,11,0,2,1,closed
7,0.1374,0.038,211,17,12,0,3,1,partially_open
5,0.0812,0.0341,197,8,8,0,3,0,closed
12,0.1018,0.0447,275,15,13,0,3,1,fully_open
4,0.2143,0.0487,126,14,13,0,2,1,partially_open
14,0.1063,0.0488,301,16,16,0,3,1,fully_open
10,0.1573,0.0635,178,15,13,0.3333,2,1,closed
11,0.4,0.1164,105,23,19,0.3333,2,1,fully_open
17,0.1826,0.0716,241,25,19,0.3333,3,1,fully_open
11,0.1824,0.0771,148,14,13,0.3333,2,0,closed
12,0.2459,0.1105,122,17,13,0,2,0,partially_open
7,0.2153,0.0637,144,18,13,0,2,1,closed
8,0.3358,0.0739,134,25,20,0,2,1,closed
12,0.2,0.0805,195,21,18,0,2,1,partially_open
12,0.1304,0.0504,230,17,13,0,3,1,fully_open
11,0.0741,0.0632,189,7,7,0,2,1,fully_open
9,0.2477,0.0759,109,15,12,0,2,0,fully_open
11,0.1388,0.068,209,16,13,0.6667,2,1,fully_open
22,0.1559,0.103,186,16,13,0.6667,2,1,fully_open
13,0.0648,0.0418,386,13,12,0.6667,3,1,fully_open
17,0.1327,0.0728,226,18,12,0.6667,3,1,partially_open
10,0.0978,0.0486,225,12,10,0.3333,3,1,closed
11,0.1053,0.0644,171,10,8,0.3333,2,1,fully_open
15,0.1359,0.0765,184,14,11,0.3333,2,1,fully_open
17,0.1561,0.0746,237,20,17,0,3,1,closed
15,0.1753,0.0849,194,17,17,0,2,1,fully_open
9,0.1074,0.0351,242,14,12,0,3,1,closed
10,0.1421,0.0602,197,16,12,0,2,1,closed
8,0.0881,0.0496,227,11,9,0,2,0,partially_open
13,0.1209,0.0785,182,13,9,0.6667,2,1,fully_open
7,0.075,0.041,200,9,6,0.6667,2,1,partially_open
7,0.1105,0.0382,181,11,9,0.6667,2,1,closed
8,0.1472,0.0381,197,18,11,0.3333,2,0,partially_open
5,0.0873,0.0298,229,10,10,0.3333,3,1,fully_open
8,0.1897,0.0428,195,22,15,0.3333,2,1,closed
9,0.2031,0.0881,128,14,12,0.3333,2,1,fully_open
11,0.2199,0.0963,141,18,13,0.3333,2,1,partially_open
18,0.1591,0.1137,176,18,10,0.3333,2,0,fully_open
5,0.0623,0.0236,289,10,8,0,3,1,partially_open
10,0.0936,0.0503,235,13,9,0,3,1,partially_open
14,0.0702,0.0687,228,8,8,0,3,1,partially_open
6,0.1179,0.0367,212,14,11,0,2,1,closed
9,0.0814,0.0491,221,9,9,0,2,1,closed
3,0.0882,0.0095,340,17,13,1,3,0,closed
16,0.0697,0.0662,244,10,7,0.3333,3,1,fully_open
9,0.1198,0.0564,217,16,10,0.3333,2,1,fully_open
10,0.19,0.0601,200,23,15,0,2,1,closed
13,0.2126,0.0774,174,21,16,0,2,1,fully_open
12,0.195,0.0598,200,23,16,0,3,1,partially_open
6,0.1728,0.0436,191,20,13,0,2,1,fully_open
11,0.0922,0.046,217,10,10,0,3,1,fully_open
5,0.1146,0.0419,192,13,9,0,2,0,partially_open
18,0.1545,0.0905,220,19,15,0.6667,3,1,fully_open
7,0.194,0.0717,134,13,13,0.6667,2,1,fully_open
18,0.4,0.2756,60,13,11,0.3333,1,0,fully_open
11,0.1818,0.0656,198,18,18,0.3333,2,1,fully_open
11,0.1622,0.1034,111,9,9,0.3333,2,1,closed
9,0.3524,0.0868,105,22,15,0.3333,2,1,fully_open
13,0.1327,0.0855,196,15,11,0.3333,2,0,closed
6,0.25,0.0579,80,11,9,0,2,0,closed
11,0.1289,0.0519,256,19,14,0,3,1,fully_open
7,0.1321,0.0387,212,17,11,0,3,0,closed
9,0.1503,0.052,173,15,11,0,2,1,partially_open
10,0.1297,0.0407,239,17,14,0.6667,3,1,fully_open
6,0.1856,0.0367,167,19,12,0.6667,2,0,partially_open
19,0.1929,0.0806,197,19,19,0.6667,3,1,partially_open
15,0.1165,0.0701,206,12,12,0.6667,3,1,fully_open
11,0.1591,0.0492,220,19,16,0.6667,3,1,closed
14,0.0903,0.048,299,16,11,0.3333,3,0,partially_open
15,0.0325,0.057,277,5,4,0.3333,3,1,partially_open
5,0.0909,0.0149,231,13,8,0.3333,3,0,fully_open
15,0.1217,0.0932,230,16,12,0.3333,3,0,closed
14,0.1315,0.0632,213,17,11,0.3333,3,1,closed
8,0.1266,0.0504,158,11,9,0,2,0,fully_open
18,0.0404,0.0441,446,9,9,0,3,1,fully_open
13,0.2453,0.1218,159,23,16,0,2,0,closed
9,0.127,0.0569,189,13,11,0,2,1,closed
8,0.0995,0.059,221,11,11,0,3,1,partially_open
8,0.1307,0.0491,199,14,12,0.6667,2,1,partially_open
10,0.0658,0.0411,243,9,7,0.6667,3,0,partially_open
10,0.1106,0.0563,199,11,11,0.6667,2,0,fully_open
10,0.0928,0.0566,194,10,8,0.3333,3,1,partially_open
18,0.1635,0.0826,208,18,16,0.3333,3,0,fully_open
15,0.0626,0.036,431,14,13,0.3333,3,1,fully_open
11,0.1786,0.0751,168,17,13,0,2,1,fully_open
10,0.209,0.0685,177,25,12,0,2,1,partially_open
10,0.1868,0.0578,182,20,14,0,2,1,fully_open
7,0.4909,0.1643,55,14,13,0,1,1,partially_open
11,0.1091,0.067,165,10,8,0,2,1,closed
10,0.0917,0.045,229,12,9,0,3,1,partially_open
6,0.1885,0.0619,122,13,10,0,2,1,partially_open
9,0.5,0.1293,58,15,14,0.6667,1,1,partially_open
8,0.0654,0.0365,214,7,7,0.3333,2,0,fully_open
9,0.163,0.0692,135,13,9,0.3333,2,1,fully_open
12,0.2617,0.0929,149,22,17,0.3333,2,1,fully_open
13,0.2627,0.0899,118,18,13,0.3333,2,0,closed
17,0.1176,0.0547,340,21,19,0.3333,3,1,fully_open
9,0.1071,0.0547,196,12,9,0,2,1,fully_open
9,0.2698,0.067,126,19,15,0,2,1,fully_open
17,0.1955,0.0917,179,20,15,0,2,1,fully_open
9,0.2045,0.0649,132,15,12,0,2,1,partially_open
13,0.1887,0.0673,212,22,18,0,2,1,fully_open
7,0.1658,0.0382,199,17,16,0,2,1,partially_open
7,0.1307,0.0352,199,15,11,0,2,0,fully_open
5,0.1788,0.0223,179,19,13,0,2,1,partially_open
8,1.0909,0.2701,22,13,11,0.6667,1,0,partially_open
14,0.2261,0.0668,199,26,19,0.6667,2,0,fully_open
13,0.2067,0.0802,179,20,17,0.3333,2,1,fully_open
6,0.176,0.0461,125,11,11,0.3333,2,1,closed
20,0.1579,0.097,190,16,14,0.3333,2,1,fully_open
12,0.1667,0.0679,168,15,13,0.3333,2,1,partially_open
17,0.1354,0.0738,229,16,15,0.3333,3,1,fully_open
8,0.11,0.0463,200,13,9,0.3333,2,1,closed
16,0.1073,0.0582,261,14,14,0.3333,3,1,partially_open
15,0.125,0.0886,208,14,12,0,2,1,closed
9,0.0667,0.0426,240,10,6,0,3,1,closed
10,0.1336,0.0387,232,18,13,0,3,0,partially_open
14,0.1062,0.0507,273,16,13,0,3,1,partially_open
9,0.1382,0.0672,152,12,9,0,2,1,fully_open
8,0.2296,0.0727,135,17,14,0,2,1,partially_open
9,0.155,0.0575,200,16,15,0,3,1,fully_open
8,0.1345,0.035,238,17,15,0.6667,3,1,partially_open
13,0.119,0.0886,168,11,9,0.3333,2,1,fully_open
11,0.2727,0.0827,132,20,16,0.3333,2,1,partially_open
9,0.2072,0.0847,111,13,10,0,2,1,closed
10,0.0503,0.0573,199,5,5,0,2,0,partially_open
13,0.1102,0.0529,236,13,13,0,3,1,fully_open
12,0.1041,0.0492,269,16,12,0,3,0,fully_open
16,0.1857,0.1365,140,15,11,0,2,0,closed
9,0.1859,0.0479,156,16,13,0,2,1,fully_open
14,0.1755,0.082,188,18,15,0,2,1,fully_open
8,0.2613,0.0748,111,16,13,0,2,0,fully_open
8,0.0798,0.0449,213,9,8,0,3,0,closed
12,0.1791,0.0756,201,20,16,0,2,1,fully_open
7,0.2177,0.0734,124,14,13,0,2,1,closed
11,0.1611,0.0683,180,16,13,1,2,1,fully_open
10,0.0909,0.0445,220,10,10,0.6667,2,1,fully_open
9,0.1186,0.0554,194,12,11,0.3333,2,1,fully_open
9,0.0569,0.0509,211,6,6,0.3333,2,1,partially_open
11,0.1262,0.0669,214,16,11,0.3333,3,1,fully_open
19,0.1818,0.1093,198,19,17,0.3333,2,1,fully_open
11,0.1086,0.0415,267,15,14,0,3,1,partially_open
9,0.0759,0.0275,303,12,11,0,3,1,fully_open
9,0.0966,0.0362,321,18,13,0,3,1,partially_open
12,0.0842,0.0345,404,20,14,0,3,1,partially_open
8,0.0429,0.0372,280,6,6,0,3,1,fully_open
9,0.2288,0.0793,118,14,13,0,2,1,fully_open
13,0.1714,0.111,140,13,11,0.6667,2,1,fully_open
10,0.1736,0.0687,144,14,11,0.6667,2,1,closed
6,0.1145,0.0272,262,16,14,0.6667,3,1,closed
8,0.1913,0.0558,183,18,17,0.3333,2,1,fully_open
