publication_year,paper_age,title_length,abstract_length,keyword_count,concept_count,has_doi,title_word_count,abstract_word_count,title_to_abstract_ratio,text_richness,recency_score,abstract_keyword_overlap,publication_year_norm,is_open_access_int,has_fulltext_int,oa_cat_fully_open,oa_cat_partially_open,oa_cat_closed,impact_tier
2023,3,70,1699,15,17,1,9,231,0.0412,0.1385,0.3333,1,0.3333,1,1,0,1,0,medium
2022,4,92,1234,14,20,1,13,173,0.0746,0.1965,0,1,0,1,1,1,0,0,low
2022,4,54,531,7,9,1,6,75,0.1017,0.2133,0,0,0,1,1,1,0,0,low
2022,4,41,1096,13,18,1,7,155,0.0374,0.2,0,1,0,1,1,1,0,0,low
2022,4,66,1404,11,12,1,14,212,0.047,0.1085,0,0,0,1,1,0,1,0,low
2022,4,117,905,17,18,1,15,131,0.1293,0.2672,0,1,0,0,0,0,0,1,low
2022,4,94,1919,11,11,1,12,266,0.049,0.0827,0,1,0,0,0,0,0,1,low
2022,4,34,1206,14,18,1,4,156,0.0282,0.2051,0,0,0,1,1,0,1,0,low
2024,2,77,1400,11,12,1,9,195,0.055,0.1179,0.6667,1,0.6667,1,0,0,1,0,high
2024,2,118,2798,11,13,1,14,389,0.0422,0.0617,0.6667,0,0.6667,1,1,0,1,0,high
2023,3,82,1279,13,19,1,11,169,0.0641,0.1893,0.3333,0,0.3333,0,0,0,0,1,medium
2023,3,66,737,3,3,1,6,118,0.0896,0.0508,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,128,3070,11,15,1,15,445,0.0417,0.0584,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,65,884,16,18,1,7,112,0.0735,0.3036,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,98,992,13,21,1,14,143,0.0988,0.2378,0.3333,1,0.3333,1,1,1,0,0,medium
2022,4,72,1244,8,23,1,8,166,0.0579,0.1867,0,1,0,1,1,0,1,0,low
2022,4,155,1438,14,18,1,20,198,0.10780000000000001,0.1616,0,1,0,1,0,0,1,0,low
2022,4,115,1228,11,11,1,15,161,0.0936,0.1366,0,1,0,1,1,0,1,0,low
2022,4,73,1299,19,22,1,11,178,0.0562,0.2303,0,1,0,0,0,0,0,1,low
2022,4,40,1324,19,24,1,6,192,0.0302,0.224,0,1,0,1,1,1,0,0,low
2022,4,130,1690,9,10,1,18,260,0.0769,0.0731,0,1,0,1,1,1,0,0,low
2022,4,119,1799,10,10,1,14,226,0.0661,0.0885,0,0,0,0,0,0,0,1,low
2024,2,94,1301,8,8,1,13,174,0.0723,0.092,0.6667,1,0.6667,0,0,0,0,1,high
2023,3,70,1979,10,11,1,9,313,0.0354,0.0671,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,86,1419,14,20,1,10,188,0.0606,0.1809,0.3333,0,0.3333,1,1,1,0,0,medium
2023,3,91,1253,9,10,1,14,187,0.0726,0.1016,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,51,1371,14,22,1,6,187,0.0372,0.1925,0.3333,0,0.3333,1,1,0,1,0,medium
2023,3,76,1289,8,8,1,11,191,0.059,0.0838,0.3333,1,0.3333,1,1,1,0,0,medium
2022,4,67,1098,14,14,1,9,148,0.061,0.1892,0,1,0,1,1,1,0,0,low
2022,4,111,1089,8,10,1,13,140,0.1019,0.1286,0,1,0,1,1,0,1,0,low
2022,4,90,1102,18,20,1,12,148,0.0817,0.2568,0,1,0,0,0,0,0,1,low
2022,4,55,756,17,23,1,7,104,0.0728,0.3846,0,1,0,1,1,1,0,0,low
2022,4,70,1470,15,19,1,8,212,0.0476,0.1604,0,0,0,1,1,1,0,0,low
2022,4,73,1624,10,11,1,8,227,0.045,0.0925,0,0,0,0,0,0,0,1,low
2024,2,110,1058,12,13,1,14,150,0.104,0.1667,0.6667,1,0.6667,1,1,1,0,0,high
2023,3,81,1368,15,20,1,11,196,0.0592,0.1786,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,53,1303,9,11,1,7,181,0.0407,0.1105,0.3333,1,0.3333,1,1,0,1,0,medium
2023,3,107,669,18,24,1,13,99,0.1599,0.4242,0.3333,1,0.3333,0,0,0,0,1,medium
2022,4,104,1636,18,20,1,13,238,0.0636,0.1597,0,1,0,0,0,0,0,1,low
2022,4,91,874,17,22,1,12,125,0.1041,0.312,0,0,0,0,0,0,0,1,low
2023,3,61,1412,12,15,1,8,198,0.0432,0.1364,0.3333,1,0.3333,1,0,1,0,0,medium
2023,3,96,1236,12,13,1,13,173,0.0777,0.1445,0.3333,0,0.3333,1,1,1,0,0,medium
2023,3,118,1061,14,18,1,15,147,0.1112,0.2177,0.3333,1,0.3333,1,0,0,1,0,medium
2022,4,74,2115,23,33,1,10,295,0.035,0.1898,0,0,0,0,0,0,0,1,low
2022,4,83,1426,14,21,1,11,199,0.0582,0.1759,0,1,0,1,1,0,1,0,low
2022,4,63,762,9,11,1,8,105,0.0827,0.1905,0,0,0,1,1,0,1,0,low
2022,4,62,1216,12,15,1,11,178,0.051,0.1517,0,1,0,1,1,1,0,0,low
2022,4,73,1530,14,15,1,9,199,0.0477,0.1457,0,1,0,1,0,1,0,0,low
2022,4,47,811,19,25,1,7,124,0.058,0.3548,0,1,0,1,0,0,1,0,low
2022,4,82,1736,9,11,1,10,233,0.0472,0.0858,0,1,0,1,1,1,0,0,low
2022,4,113,1222,12,12,1,12,191,0.0925,0.1257,0,1,0,1,1,0,1,0,low
2022,4,93,1489,17,18,1,11,199,0.0625,0.1759,0,1,0,1,0,0,1,0,low
2022,4,144,1411,11,14,1,16,181,0.1021,0.1381,0,1,0,1,1,0,1,0,low
2024,2,105,1629,17,21,1,12,222,0.0645,0.1712,0.6667,1,0.6667,1,1,1,0,0,high
2024,2,152,1604,19,23,1,18,240,0.0948,0.175,0.6667,1,0.6667,1,1,0,1,0,high
2024,2,53,1529,4,4,1,8,201,0.0347,0.0398,0.6667,0,0.6667,1,1,1,0,0,high
2023,3,92,1530,8,11,1,11,231,0.0601,0.0823,0.3333,1,0.3333,0,0,0,0,1,medium
2023,3,74,1762,17,23,1,8,248,0.042,0.1613,0.3333,1,0.3333,1,1,1,0,0,medium
2022,4,77,1399,11,13,1,9,200,0.055,0.12,0,1,0,1,1,0,1,0,low
2022,4,132,1382,12,14,1,17,191,0.0955,0.1361,0,1,0,1,1,0,1,0,low
2022,4,86,866,9,11,1,9,120,0.0993,0.1667,0,0,0,1,0,1,0,0,low
2022,4,112,1945,13,14,1,13,250,0.0576,0.108,0,1,0,0,0,0,0,1,low
2022,4,124,2678,10,12,1,17,428,0.0463,0.0514,0,1,0,1,1,1,0,0,low
2022,4,148,1982,15,18,1,19,282,0.0747,0.117,0,1,0,1,1,0,1,0,low
2024,2,81,1419,14,14,1,10,188,0.0571,0.1489,0.6667,1,0.6667,1,1,1,0,0,high
2023,3,88,1149,16,27,1,11,160,0.0766,0.2688,0.3333,1,0.3333,0,0,0,0,1,medium
2023,3,47,1366,12,20,1,5,193,0.0344,0.1658,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,52,816,13,13,1,7,112,0.0637,0.2321,0.3333,1,0.3333,0,0,0,0,1,medium
2022,4,50,862,14,15,1,5,123,0.058,0.2358,0,1,0,1,1,0,1,0,low
2022,4,60,1351,9,10,1,8,211,0.0444,0.09,0,1,0,1,1,1,0,0,low
2022,4,82,1187,18,21,1,8,150,0.0691,0.26,0,1,0,1,1,1,0,0,low
2022,4,110,1463,10,14,1,13,214,0.0752,0.1121,0,1,0,0,0,0,0,1,low
2022,4,91,1597,10,11,1,12,218,0.057,0.0963,0,1,0,0,0,0,0,1,low
2022,4,65,832,10,10,1,7,117,0.0781,0.1709,0,1,0,1,1,0,1,0,low
2022,4,56,908,9,9,1,7,122,0.0617,0.1475,0,1,0,1,1,1,0,0,low
2024,2,114,1751,9,13,1,14,222,0.0651,0.0991,0.6667,1,0.6667,1,1,1,0,0,high
2024,2,69,1441,12,13,1,8,182,0.0479,0.1374,0.6667,1,0.6667,0,0,0,0,1,high
2023,3,70,951,20,23,1,10,130,0.0736,0.3308,0.3333,1,0.3333,1,1,1,0,0,medium
2022,4,48,967,17,20,1,9,150,0.0496,0.2467,0,1,0,1,1,0,1,0,low
2022,4,72,1166,11,14,1,9,174,0.0617,0.1437,0,1,0,1,1,1,0,0,low
2022,4,106,2073,7,11,1,14,276,0.0511,0.0652,0,1,0,1,1,1,0,0,low
2022,4,55,1719,11,11,1,5,234,0.032,0.094,0,1,0,0,0,0,0,1,low
2022,4,90,1087,11,15,1,10,135,0.0828,0.1926,0,1,0,0,0,0,0,1,low
2024,2,44,1404,11,13,1,5,195,0.0313,0.1231,0.6667,1,0.6667,1,1,0,1,0,high
2024,2,129,1285,9,15,1,18,181,0.1004,0.1326,0.6667,1,0.6667,1,1,0,1,0,high
2024,2,82,1858,10,16,1,10,254,0.0441,0.1024,0.6667,1,0.6667,1,1,0,1,0,high
2023,3,135,1871,8,8,1,17,242,0.0722,0.0661,0.3333,0,0.3333,1,1,1,0,0,medium
2023,3,60,1182,15,17,1,7,170,0.0508,0.1882,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,83,2259,13,17,1,12,308,0.0367,0.0974,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,85,1653,13,17,1,11,236,0.0514,0.1271,0.3333,1,0.3333,1,1,0,1,0,medium
2023,3,77,878,16,20,1,10,126,0.0877,0.2857,0.3333,1,0.3333,0,0,0,0,1,medium
2022,4,63,970,6,9,1,8,141,0.0649,0.1064,0,1,0,0,0,0,0,1,low
2022,4,39,1504,8,10,1,5,231,0.0259,0.0779,0,0,0,1,1,0,1,0,low
2022,4,71,1090,11,15,1,9,152,0.0651,0.1711,0,0,0,1,1,1,0,0,low
2022,4,91,1884,6,9,1,9,251,0.0483,0.0598,0,1,0,1,0,0,1,0,low
2022,4,41,1337,18,20,1,5,188,0.0307,0.2021,0,1,0,1,1,0,1,0,low
2022,4,63,734,16,17,1,9,107,0.0858,0.3084,0,1,0,1,NA,0,1,0,low
2022,4,115,1293,8,8,1,14,173,0.0889,0.0925,0,1,0,1,1,1,0,0,low
2023,3,89,929,12,13,1,10,138,0.0958,0.1812,0.3333,0,0.3333,1,1,0,1,0,medium
2023,3,118,1188,16,21,1,15,166,0.0993,0.2229,0.3333,1,0.3333,1,1,1,0,0,medium
2022,4,91,1429,16,21,1,11,199,0.0637,0.1859,0,1,0,1,1,1,0,0,low
2022,4,96,939,16,21,1,13,134,0.1022,0.2761,0,1,0,0,0,0,0,1,low
2022,4,86,1453,11,14,1,10,204,0.0592,0.1225,0,1,0,0,0,0,0,1,low
2022,4,80,657,9,12,1,8,84,0.1218,0.25,0,1,0,1,1,0,1,0,low
2023,3,117,1310,7,7,1,14,196,0.0893,0.0714,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,58,1357,12,14,1,7,200,0.0427,0.13,0.3333,0,0.3333,1,1,0,1,0,medium
2023,3,96,1896,14,23,1,13,249,0.0506,0.1486,0.3333,1,0.3333,1,1,1,0,0,medium
2022,4,99,1384,12,13,1,10,180,0.0715,0.1389,0,1,0,1,1,0,1,0,low
2022,4,113,1348,13,19,1,15,189,0.0838,0.1693,0,0,0,1,1,0,1,0,low
2022,4,70,1452,16,21,1,9,209,0.0482,0.177,0,1,0,1,1,1,0,0,low
2022,4,122,1359,12,15,1,13,195,0.0898,0.1385,0,1,0,0,0,0,0,1,low
2022,4,137,1477,15,20,1,14,200,0.0928,0.175,0,1,0,1,1,0,1,0,low
2022,4,78,1595,12,19,1,8,221,0.0489,0.1403,0,1,0,1,1,0,1,0,low
2022,4,50,1433,10,14,1,7,198,0.0349,0.1212,0,0,0,1,1,0,1,0,low
2022,4,102,83,19,25,1,13,12,1.2289,3.6667,0,1,0,0,0,0,0,1,low
2024,2,107,1402,8,8,1,11,176,0.0763,0.0909,0.6667,0,0.6667,0,0,0,0,1,high
2023,3,47,1612,12,16,1,8,224,0.0292,0.125,0.3333,1,0.3333,1,1,1,0,0,medium
2022,4,61,713,15,18,1,8,98,0.0856,0.3367,0,1,0,1,0,1,0,0,low
2022,4,122,1559,15,15,1,16,239,0.0783,0.1255,0,1,0,1,1,1,0,0,low
2022,4,52,1103,16,21,1,6,151,0.0471,0.245,0,1,0,1,1,0,1,0,low
2022,4,55,891,11,15,1,7,142,0.0617,0.1831,0,1,0,1,1,1,0,0,low
2022,4,82,839,10,14,1,10,114,0.0977,0.2105,0,1,0,1,0,0,1,0,low
2022,4,117,1100,11,13,1,13,134,0.1064,0.1791,0,1,0,0,0,0,0,1,low
2022,4,85,1735,9,11,1,8,231,0.049,0.0866,0,1,0,0,0,0,0,1,low
2022,4,53,1814,11,18,1,6,255,0.0292,0.1137,0,0,0,1,1,0,1,0,low
2024,2,134,2279,6,6,1,16,332,0.0588,0.0361,0.6667,1,0.6667,1,0,1,0,0,high
2023,3,106,1792,5,13,1,15,246,0.0592,0.0732,0.3333,0,0.3333,1,1,0,1,0,medium
2023,3,81,1509,12,12,1,9,189,0.0537,0.127,0.3333,0,0.3333,1,1,1,0,0,medium
2023,3,75,2401,10,11,1,12,365,0.0312,0.0575,0.3333,1,0.3333,0,0,0,0,1,medium
2023,3,119,1686,12,15,1,14,226,0.0706,0.1195,0.3333,1,0.3333,0,0,0,0,1,medium
2022,4,109,1320,4,4,1,14,188,0.0826,0.0426,0,0,0,1,1,1,0,0,low
2022,4,84,1149,17,24,1,12,150,0.0731,0.2733,0,1,0,0,0,0,0,1,low
2022,4,136,1334,12,14,1,15,181,0.1019,0.1436,0,1,0,1,1,0,1,0,low
2022,4,98,837,9,13,1,13,126,0.1171,0.1746,0,1,0,1,1,1,0,0,low
2022,4,112,1412,14,16,1,16,188,0.0793,0.1596,0,1,0,1,1,0,1,0,low
2023,3,61,797,6,9,1,9,122,0.0765,0.123,0.3333,1,0.3333,1,1,0,1,0,medium
2023,3,102,1393,19,25,1,13,199,0.0732,0.2211,0.3333,1,0.3333,1,1,0,1,0,medium
2023,3,125,2525,12,16,1,15,358,0.0495,0.0782,0.3333,1,0.3333,1,0,0,1,0,medium
2022,4,108,1341,17,23,1,13,191,0.0805,0.2094,0,1,0,0,0,0,0,1,low
2022,4,84,1426,6,6,1,9,191,0.0589,0.0628,0,1,0,1,1,0,1,0,low
2022,4,62,1431,3,3,1,7,198,0.0433,0.0303,0,1,0,1,1,1,0,0,low
2022,4,87,1542,17,23,1,12,209,0.0564,0.1914,0,1,0,1,1,1,0,0,low
2024,2,61,708,16,22,1,8,89,0.0862,0.427,0.6667,1,0.6667,1,0,0,1,0,high
2023,3,128,2160,14,18,1,18,313,0.0593,0.1022,0.3333,1,0.3333,1,1,1,0,0,medium
2022,4,79,1048,9,9,1,10,152,0.0754,0.1184,0,1,0,1,1,0,1,0,low
2022,4,107,844,17,24,1,12,115,0.1268,0.3565,0,1,0,0,0,0,0,1,low
2023,3,83,912,11,17,1,12,129,0.091,0.2171,0.3333,1,0.3333,1,0,1,0,0,medium
2023,3,115,1579,11,18,1,16,257,0.0728,0.1128,0.3333,1,0.3333,1,0,1,0,0,medium
2023,3,85,2239,8,9,1,15,334,0.038,0.0509,0.3333,1,0.3333,0,0,0,0,1,medium
2022,4,96,1322,15,17,1,13,199,0.0726,0.1608,0,1,0,1,1,0,1,0,low
2022,4,84,675,15,15,1,12,94,0.1244,0.3191,0,1,0,1,1,1,0,0,low
2022,4,90,1876,13,16,1,9,249,0.048,0.1165,0,1,0,1,1,0,1,0,low
2022,4,115,1527,10,10,1,15,232,0.0753,0.0862,0,1,0,1,1,1,0,0,low
2022,4,89,1150,15,18,1,12,151,0.0774,0.2185,0,0,0,1,1,1,0,0,low
2022,4,114,2058,11,13,1,16,297,0.0554,0.0808,0,1,0,1,1,0,1,0,low
2022,4,150,2502,14,14,1,17,362,0.06,0.0773,0,1,0,1,1,1,0,0,low
2024,2,84,1382,10,15,1,12,189,0.0608,0.1323,0.6667,0,0.6667,1,0,0,1,0,high
2023,3,134,1150,13,20,1,16,150,0.1165,0.22,0.3333,0,0.3333,0,0,0,0,1,medium
2023,3,29,1106,18,20,1,4,135,0.0262,0.2815,0.3333,0,0.3333,1,1,0,1,0,medium
2023,3,59,1583,17,19,1,7,213,0.0373,0.169,0.3333,1,0.3333,1,1,0,1,0,medium
2022,4,124,2559,13,20,1,16,377,0.0485,0.0875,0,1,0,1,1,1,0,0,low
2022,4,35,957,16,17,1,5,124,0.0366,0.2661,0,1,0,1,1,1,0,0,low
2022,4,103,1650,12,14,1,14,225,0.0624,0.1156,0,1,0,0,0,0,0,1,low
2022,4,127,2252,12,19,1,18,315,0.0564,0.0984,0,1,0,1,1,1,0,0,low
2022,4,95,1034,13,16,1,12,154,0.0919,0.1883,0,0,0,1,1,0,1,0,low
2024,2,126,1731,10,12,1,13,234,0.0728,0.094,0.6667,1,0.6667,1,1,1,0,0,high
2023,3,31,1802,14,19,1,4,258,0.0172,0.1279,0.3333,1,0.3333,0,0,0,0,1,medium
2023,3,79,1703,10,11,1,9,224,0.0464,0.0938,0.3333,1,0.3333,0,0,0,0,1,medium
2023,3,63,1439,22,30,1,8,206,0.0438,0.2524,0.3333,1,0.3333,1,1,0,1,0,medium
2023,3,66,1680,17,20,1,7,244,0.0393,0.1516,0.3333,0,0.3333,0,0,0,0,1,medium
2022,4,60,1222,16,22,1,8,174,0.0491,0.2184,0,1,0,1,0,0,1,0,low
2022,4,94,794,14,17,1,12,108,0.1184,0.287,0,1,0,1,1,0,1,0,low
2022,4,107,1453,8,11,1,13,198,0.0736,0.096,0,1,0,0,0,0,0,1,low
2022,4,42,1152,11,13,1,5,166,0.0365,0.1446,0,1,0,1,1,0,1,0,low
2022,4,138,1071,14,16,1,18,148,0.1289,0.2027,0,0,0,1,0,0,1,0,low
2022,4,72,1149,13,15,1,9,174,0.0627,0.1609,0,1,0,1,0,0,1,0,low
2022,4,81,1457,8,9,1,11,213,0.0556,0.0798,0,1,0,1,0,1,0,0,low
2022,4,65,1705,10,13,1,9,236,0.0381,0.0975,0,1,0,1,1,1,0,0,low
2024,2,61,1006,8,9,1,8,126,0.0606,0.1349,0.6667,0,0.6667,0,0,0,0,1,high
2023,3,77,876,14,19,1,11,118,0.0879,0.2797,0.3333,0,0.3333,0,0,0,0,1,medium
2023,3,119,1197,9,9,1,14,162,0.0994,0.1111,0.3333,1,0.3333,1,1,1,0,0,medium
2022,4,158,1491,18,27,1,22,217,0.106,0.2074,0,1,0,1,0,1,0,0,low
2022,4,76,1380,15,17,1,11,194,0.0551,0.1649,0,1,0,0,0,0,0,1,low
2022,4,82,1894,15,18,1,11,287,0.0433,0.115,0,1,0,1,1,1,0,0,low
2022,4,127,1396,11,15,1,13,202,0.091,0.1287,0,1,0,1,1,1,0,0,low
2022,4,45,2080,9,16,1,6,299,0.0216,0.0836,0,0,0,0,0,0,0,1,low
2024,2,81,1591,11,17,1,11,216,0.0509,0.1296,0.6667,1,0.6667,1,1,0,1,0,high
2024,2,44,321,7,9,1,5,49,0.1371,0.3265,0.6667,1,0.6667,0,0,0,0,1,high
2024,2,105,873,8,8,1,15,123,0.1203,0.1301,0.6667,1,0.6667,1,0,1,0,0,high
2024,2,61,1007,15,21,1,9,135,0.0606,0.2667,0.6667,1,0.6667,1,1,1,0,0,high
2023,3,73,1708,12,15,1,10,229,0.0427,0.1179,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,93,1096,16,16,1,12,152,0.0849,0.2105,0.3333,1,0.3333,1,1,0,1,0,medium
2022,4,63,1317,18,25,1,7,182,0.0478,0.2363,0,1,0,1,1,0,1,0,low
2022,4,89,1148,10,13,1,9,155,0.0775,0.1484,0,1,0,1,1,1,0,0,low
2022,4,92,977,8,10,1,9,127,0.0942,0.1417,0,1,0,1,1,1,0,0,low
2022,4,68,1244,12,14,1,9,178,0.0547,0.1461,0,1,0,1,1,1,0,0,low
2022,4,97,721,14,15,1,11,98,0.1345,0.2959,0,0,0,1,1,1,0,0,low
2022,4,85,2671,12,14,1,15,387,0.0318,0.0672,0,1,0,1,1,1,0,0,low
2022,4,68,1690,13,17,1,10,248,0.0402,0.121,0,0,0,0,0,0,0,1,low
2022,4,109,1450,13,14,1,13,204,0.0752,0.1324,0,1,0,1,1,1,0,0,low
2025,1,126,2522,10,11,1,14,324,0.05,0.0648,1,1,1,1,0,0,1,0,high
2024,2,92,1257,12,12,1,12,172,0.0732,0.1395,0.6667,1,0.6667,1,1,1,0,0,medium
2024,2,119,2461,6,7,1,14,333,0.0484,0.039,0.6667,1,0.6667,1,1,0,1,0,medium
2023,3,47,1106,12,16,1,6,155,0.0425,0.1806,0.3333,0,0.3333,0,0,0,0,1,medium
2023,3,85,1075,12,14,1,12,170,0.0791,0.1529,0.3333,1,0.3333,1,0,1,0,0,medium
2023,3,63,628,6,6,1,9,103,0.1003,0.1165,0.3333,1,0.3333,0,0,0,0,1,medium
2023,3,148,1222,20,34,1,16,170,0.1211,0.3176,0.3333,1,0.3333,1,0,0,1,0,medium
2023,3,83,1137,16,20,1,11,145,0.073,0.2483,0.3333,0,0.3333,1,1,0,1,0,medium
2023,3,40,698,14,19,1,5,104,0.0573,0.3173,0.3333,1,0.3333,0,0,0,0,1,medium
2023,3,97,834,13,16,1,11,113,0.1163,0.2566,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,93,2160,11,14,1,11,296,0.0431,0.0845,0.3333,0,0.3333,1,1,0,1,0,medium
2023,3,115,2052,12,22,1,14,296,0.056,0.1149,0.3333,0,0.3333,0,0,0,0,1,medium
2023,3,116,2654,10,13,1,16,340,0.0437,0.0676,0.3333,0,0.3333,1,1,1,0,0,medium
2022,4,230,1702,15,20,1,27,258,0.1351,0.1357,0,1,0,1,1,1,0,0,low
2022,4,82,2029,18,22,1,9,303,0.0404,0.132,0,0,0,1,1,1,0,0,low
2022,4,58,1555,15,22,1,8,224,0.0373,0.1652,0,0,0,1,1,1,0,0,low
2024,2,81,1580,12,14,1,9,207,0.0513,0.1256,0.6667,1,0.6667,1,1,1,0,0,medium
2024,2,57,1102,7,9,1,8,156,0.0517,0.1026,0.6667,0,0.6667,1,1,1,0,0,medium
2023,3,91,1546,22,28,1,12,221,0.0589,0.2262,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,67,1271,13,14,1,9,180,0.0527,0.15,0.3333,1,0.3333,1,0,0,1,0,medium
2023,3,155,1597,18,19,1,14,203,0.0971,0.1823,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,81,1012,10,14,1,9,138,0.08,0.1739,0.3333,1,0.3333,0,0,0,0,1,medium
2022,4,127,1258,12,17,1,18,177,0.101,0.1638,0,1,0,1,1,1,0,0,low
2022,4,133,1277,9,25,1,17,185,0.1042,0.1838,0,1,0,0,0,0,0,1,low
2022,4,104,2242,9,11,1,10,306,0.0464,0.0654,0,1,0,0,0,0,0,1,low
2022,4,66,917,6,8,1,8,131,0.072,0.1069,0,1,0,0,0,0,0,1,low
2024,2,71,1334,6,6,1,8,164,0.0532,0.0732,0.6667,0,0.6667,0,0,0,0,1,medium
2024,2,160,2317,8,11,1,26,319,0.0691,0.0596,0.6667,1,0.6667,1,1,1,0,0,medium
2024,2,89,1235,4,4,1,11,164,0.0721,0.0488,0.6667,1,0.6667,1,1,1,0,0,medium
2023,3,65,908,17,23,1,8,124,0.0716,0.3226,0.3333,1,0.3333,1,1,0,1,0,medium
2023,3,81,1145,20,22,1,13,152,0.0707,0.2763,0.3333,1,0.3333,0,0,0,0,1,medium
2023,3,65,1225,5,5,1,7,155,0.0531,0.0645,0.3333,1,0.3333,1,0,1,0,0,medium
2023,3,93,1735,15,16,1,12,226,0.0536,0.1372,0.3333,1,0.3333,1,1,1,0,0,medium
2022,4,117,2126,15,16,1,13,420,0.055,0.0738,0,1,0,1,1,1,0,0,low
2022,4,74,1615,14,18,1,11,250,0.0458,0.128,0,0,0,1,1,1,0,0,low
2024,2,54,1440,12,14,1,6,203,0.0375,0.1281,0.6667,1,0.6667,1,1,0,1,0,medium
2024,2,127,1451,10,12,1,15,187,0.0875,0.1176,0.6667,1,0.6667,1,1,1,0,0,medium
2024,2,87,1036,21,25,1,9,130,0.084,0.3538,0.6667,1,0.6667,0,0,0,0,1,medium
2024,2,105,1576,8,8,1,14,209,0.0666,0.0766,0.6667,0,0.6667,1,1,1,0,0,medium
2023,3,116,2000,12,15,1,17,288,0.058,0.0938,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,84,1192,15,17,1,13,167,0.0705,0.1916,0.3333,1,0.3333,1,1,1,0,0,medium
2022,4,107,1770,15,16,1,15,255,0.0605,0.1216,0,1,0,1,0,0,1,0,low
2024,2,69,766,13,14,1,8,105,0.0901,0.2571,0.6667,1,0.6667,1,1,0,1,0,medium
2024,2,105,1326,9,10,1,11,181,0.0792,0.105,0.6667,1,0.6667,1,0,1,0,0,medium
2023,3,49,742,9,11,1,6,100,0.066,0.2,0.3333,1,0.3333,1,1,0,1,0,medium
2023,3,100,1204,16,17,1,13,155,0.0831,0.2129,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,71,1473,14,17,1,10,205,0.0482,0.1512,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,90,2500,11,12,1,11,349,0.036,0.0659,0.3333,1,0.3333,1,0,0,1,0,medium
2022,4,56,1513,14,19,1,8,222,0.037,0.1486,0,1,0,1,1,1,0,0,low
2022,4,102,1712,12,16,1,15,248,0.0596,0.1129,0,0,0,0,0,0,0,1,low
2022,4,113,1279,12,14,1,15,164,0.0884,0.1585,0,1,0,1,1,0,1,0,low
2022,4,54,1122,11,13,1,5,158,0.0481,0.1519,0,1,0,1,1,0,1,0,low
2022,4,99,1451,11,16,1,14,214,0.0682,0.1262,0,1,0,1,1,1,0,0,low
2024,2,60,1518,4,4,1,8,195,0.0395,0.041,0.6667,0,0.6667,1,1,0,1,0,medium
2022,4,53,1533,8,14,1,6,217,0.0346,0.1014,0,1,0,1,1,0,1,0,low
2022,4,73,996,7,13,1,9,149,0.0733,0.1342,0,1,0,1,1,1,0,0,low
2022,4,106,1428,12,13,1,15,216,0.0742,0.1157,0,1,0,1,0,1,0,0,low
2022,4,97,1472,16,21,1,12,208,0.0659,0.1779,0,1,0,1,1,1,0,0,low
2022,4,150,1544,14,17,1,16,204,0.0972,0.152,0,1,0,1,1,0,1,0,low
2022,4,104,1205,12,13,1,12,173,0.0863,0.1445,0,1,0,0,0,0,0,1,low
2022,4,69,1329,18,23,1,8,189,0.0519,0.2169,0,0,0,1,1,0,1,0,low
2022,4,73,1427,11,14,1,9,200,0.0512,0.125,0,1,0,0,0,0,0,1,low
2024,2,130,1148,12,13,1,14,161,0.1132,0.1553,0.6667,1,0.6667,1,0,1,0,0,medium
2023,3,44,1202,9,11,1,8,179,0.0366,0.1117,0.3333,1,0.3333,1,1,0,1,0,medium
2023,3,95,1770,10,11,1,12,245,0.0537,0.0857,0.3333,0,0.3333,0,0,0,0,1,medium
2023,3,61,1293,14,21,1,8,174,0.0472,0.2011,0.3333,0,0.3333,1,1,0,1,0,medium
2023,3,92,2746,7,10,1,12,388,0.0335,0.0438,0.3333,1,0.3333,1,1,0,1,0,medium
2022,4,106,1403,13,16,1,12,196,0.0756,0.148,0,1,0,1,1,1,0,0,low
2022,4,59,805,16,19,1,8,117,0.0733,0.2991,0,1,0,1,1,1,0,0,low
2022,4,91,1718,9,11,1,12,260,0.053,0.0769,0,1,0,1,1,1,0,0,low
2022,4,89,1580,14,19,1,12,237,0.0563,0.1392,0,0,0,0,0,0,0,1,low
2022,4,54,1094,10,11,1,6,156,0.0494,0.1346,0,0,0,0,0,0,0,1,low
2024,2,102,1451,5,5,1,13,230,0.0703,0.0435,0.6667,1,0.6667,1,1,1,0,0,medium
